objectId,department,title,final_group,objectBeginDate,objectEndDate,final_date,final_date_bucket_key,geo_options,geo_normalized_best_guess_location,geo_normalized_source_cols,geo_normalized_confidence,geo_normalized_geo_eligible,mapbox_feature_id,mapbox_place_name,geo_mapbox_lon,geo_mapbox_lat,geo_mapbox_relevance,geo_mapbox_accuracy,geo_mapbox_match_status,geo_mapbox_updated_at,color_eligible,top_color_hex,dominant_colors_hex,color_group_id,color_group_key,color_group_type,color_group_confidence
42378,Asian Art,Covered jar,jar,667,749,708,500:999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fdfdfd,"[""#fdfdfd"", ""#332b2c"", ""#534c3b"", ""#2b2424"", ""#3c3432"", ""#5c5b3c"", ""#646344"", ""#443b34""]",0.0,multicolor,multicolor,0.521699
42248,Asian Art,Vase in Meiping Shape,vase,1667,1733,1700,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#331513,"[""#331513"", ""#3b1514"", ""#fdfdfd"", ""#4c1c1a"", ""#431514"", ""#531c1b"", ""#341916"", ""#441b19""]",4.0,red,single,1.0
50820,Asian Art,Vase,vase,1700,1733,1716,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
57367,Asian Art,Vase,vase,1900,1933,1916,1500:1999,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#918e8a,"[""#918e8a"", ""#a19e9a"", ""#999692"", ""#a5a19d"", ""#9d9996"", ""#95918e"", ""#8a8682"", ""#a9a6a2""]",8.0,gray,single,0.623741
39484,Asian Art,Bottle with Peony and Rock,bottle,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#cbcdd3,"[""#cbcdd3"", ""#c3c5ca"", ""#c5c9cc"", ""#cdd2db"", ""#fdfdfd"", ""#acb3bc"", ""#a4abb3"", ""#d2d5db""]",9.0,white,single,0.744261
706316,Asian Art,Vase with poems in a panoramic landscape,vase,1667,1699,1683,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#bcbdba,"[""#bcbdba"", ""#dcddda"", ""#fdfdfd"", ""#cccdca"", ""#b3b5b2"", ""#d4d5d2"", ""#c3c5c2"", ""#abadaa""]",0.0,multicolor,multicolor,0.531247
202581,European Sculpture and Decorative Arts,Jug with Portuguese arms,jug,1515,1545,1530,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#a4adaa,"[""#a4adaa"", ""#9ca5a2"", ""#b4bdba"", ""#949c9a"", ""#abb5b2"", ""#8c9492"", ""#bcc4c2"", ""#a6b1ad""]",8.0,gray,single,1.0
476271,Medieval Art,Amphora,amphora,300,699,499,0:499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true,country.8771,Egypt,29.871903,26.494184,0.388889,country:0.39,matched,2026-04-27T16:46:49Z,True,#6c5b4b,"[""#6c5b4b"", ""#655443"", ""#6c5a44"", ""#64533c"", ""#74624c"", ""#746353"", ""#83725c"", ""#fefdfe""]",2.0,brown_tan,single,0.63078
200962,European Sculpture and Decorative Arts,Vase with cover,vase,1770,1785,1777,1500:1999,||||||||||Italian,Italy,department||artistNationality,0.53,true,country.8816,Italy,12.646361,42.504154,1.0,country:1.00,matched,2026-04-27T16:46:47Z,True,#eaebec,"[""#eaebec"", ""#e4e5ea"", ""#d4dbe3"", ""#dde1e5"", ""#fdfdfe"", ""#dadee4"", ""#e6e9eb"", ""#e2e4e5""]",9.0,white,single,0.763716
46726,Asian Art,Bottle with floral pattern,bottle,1800,1899,1849,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#8d816b,"[""#8d816b"", ""#857a64"", ""#92846d"", ""#9a8c75"", ""#897d65"", ""#968973"", ""#938672"", ""#8a7e69""]",2.0,brown_tan,single,1.0
48456,Asian Art,Jar,jar,1271,1368,1319,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#443a24,"[""#443a24"", ""#4c422c"", ""#4d4532"", ""#544c3a"", ""#3b2c13"", ""#43341b"", ""#534935"", ""#3c321c""]",1.0,yellow,single,1.0
198500,European Sculpture and Decorative Arts,Vase,vase,1765,1775,1770,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#fdfefd,"[""#fdfefd"", ""#d4d5d2"", ""#c4c4c2"", ""#cccdca"", ""#e4e5e2"", ""#bdbdbb"", ""#c2c2be"", ""#ddddda""]",9.0,white,single,0.806334
52808,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
851661,Asian Art,Jar with lid,jar,1400,1599,1499,1000:1499,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#dce4dc,"[""#dce4dc"", ""#e3eae3"", ""#d4dcd3"", ""#ccd4cb"", ""#acb4aa"", ""#bcc4bb"", ""#a4ada3"", ""#c4ccc3""]",9.0,white,single,0.67071
205327,European Sculpture and Decorative Arts,Scent bottle in the form of a nun reading a book,bottle,1750,1760,1755,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#fefefe,"[""#fefefe"", ""#b59a8b"", ""#ad9283"", ""#b29585"", ""#bca294"", ""#ba9d8d"", ""#d4bbac"", ""#aa8d7c""]",2.0,brown_tan,single,1.0
449063,Islamic Art,Jar,jar,1100,1199,1149,1000:1499,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true,place.1878126,"Nishapur County, Razavi Khorasan, Iran",58.79233,36.21129,0.95,place:0.95,matched,2026-04-27T16:46:56Z,True,#030304,"[""#030304"", ""#13151b"", ""#1c232b"", ""#141b23"", ""#0b0d13"", ""#242c33"", ""#141a1c"", ""#0d1214""]",0.0,multicolor,multicolor,0.53548
63128,Asian Art,Tea jar,jar,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#1b1304,"[""#1b1304"", ""#150d02"", ""#6c5244"", ""#1c150a"", ""#231a0c"", ""#241c13"", ""#654a3c"", ""#5d4332""]",2.0,brown_tan,single,0.75715
471756,The Cloisters,Pharmacy Jar,jar,1440,1460,1450,1000:1499,Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain, Valencia, Spain",city||state||country,0.95,true,place.35178566,"Manises, Valencia, Spain",-0.462126,39.493927,1.0,place:1.00,matched,2026-04-27T16:46:52Z,True,#fefefd,"[""#fefefd"", ""#a49384"", ""#ac9b8c"", ""#b4a394"", ""#bcab9c"", ""#b4a49b"", ""#131b24"", ""#a4948b""]",2.0,brown_tan,single,0.640152
448671,Islamic Art,Pierced Jug with Harpies and Sphinxes,pitcher,1215,1216,1215,1000:1499,Kashan||||||Iran||||,"Kashan, Iran",city||country,0.88,true,place.1255534,"Kashan County, Isfahan, Iran",51.44271,33.98714,0.98,place:0.98,matched,2026-04-27T16:46:48Z,True,#fefefe,"[""#fefefe"", ""#010303"", ""#020b0c"", ""#031313"", ""#02040b"", ""#031b1c"", ""#030c13"", ""#03141b""]",5.0,blue,single,0.625615
57403,Asian Art,Jar,jar,1900,1933,1916,1500:1999,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#312d2b,"[""#312d2b"", ""#393533"", ""#413d3b"", ""#2a2623"", ""#494543"", ""#35312e"", ""#2d2926"", ""#514d4a""]",8.0,gray,single,1.0
770953,European Sculpture and Decorative Arts,Moon flask rust body with central reserve,flask,1873,1887,1880,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#fdfefd,"[""#fdfefd"", ""#fbeddb"", ""#f4e6d2"", ""#f2e3cd"", ""#fdf4e3"", ""#ebdbc5"", ""#faead5"", ""#a42b1d""]",2.0,brown_tan,single,0.732634
44423,Asian Art,Ovoid Jar (Hu),jar,-2300,-2000,-2150,-2500:-2001,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
465888,Medieval Art,Pharmacy Jar,jar,1400,1499,1449,1000:1499,||||||||French||,France,culture,0.55,true,country.8781,France,2.618787,47.824905,1.0,country:1.00,matched,2026-04-27T16:46:43Z,True,#5b553b,"[""#5b553b"", ""#6b6444"", ""#736c4b"", ""#635d43"", ""#625c3d"", ""#534d34"", ""#55523b"", ""#6d6a4b""]",1.0,yellow,single,1.0
451865,Islamic Art,Tulip Vase,vase,1600,1699,1649,1500:1999,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#8b8b8c,"[""#8b8b8c"", ""#8c9294"", ""#858a8c"", ""#8b8d92"", ""#fdfdfe"", ""#7c8184"", ""#949b9c"", ""#828384""]",0.0,multicolor,multicolor,0.453029
53468,Asian Art,Bottle,bottle,1700,1700,1700,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
48481,Asian Art,Jar,jar,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#64644b,"[""#64644b"", ""#646245"", ""#5d5c43"", ""#625d43"", ""#5d5a3c"", ""#5b553a"", ""#6b6b53"", ""#5b5335""]",2.0,brown_tan,single,0.726228
308412,The Michael C. Rockefeller Wing,Stirrup spout bottle with dignitary figure,bottle,200,500,350,0:499,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#844c3c,"[""#844c3c"", ""#fefefd"", ""#8b4c3c"", ""#935343"", ""#8b4335"", ""#8c5343"", ""#b4936b"", ""#844334""]",3.0,orange,single,0.73556
447288,Islamic Art,Ewer,pitcher,1000,1199,1099,1000:1499,||||||Iraq or Syria||||,Iraq,country,0.50,true,country.8813,Iraq,43.404716,33.048056,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#ac937c,"[""#ac937c"", ""#b49b83"", ""#a48c74"", ""#ac9274"", ""#ab9582"", ""#a5927c"", ""#ad9a83"", ""#a38d7b""]",0.0,multicolor,multicolor,0.543431
313145,The Michael C. Rockefeller Wing,Spouted jar,jar,-300,-1,-151,-500:-1,||Oaxaca||Mesoamerica||Mexico||Monte Alban||,"Oaxaca, Mexico, Mexico",state||country,0.72,true,place.40880287,"Oaxaca, Oaxaca, Mexico",-96.72438,17.062824,0.666667,place:0.67,matched,2026-04-27T16:46:57Z,True,#aca294,"[""#aca294"", ""#b4aa9b"", ""#9c9283"", ""#a49a8b"", ""#b2a594"", ""#aa9d8c"", ""#948a7c"", ""#837b6c""]",2.0,brown_tan,single,1.0
49905,Asian Art,Amphora with dragon-shaped handles,amphora,671,749,710,500:999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
50740,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#9b5354,"[""#9b5354"", ""#a35354"", ""#241c1a"", ""#fefefe"", ""#955353"", ""#ab5454"", ""#ab5a5c"", ""#9b4c4c""]",0.0,multicolor,multicolor,0.522503
308363,The Michael C. Rockefeller Wing,Spout-and-bridge bottle with feline face,bottle,-800,-550,-675,-1000:-501,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru, Peru",region||country,0.70,true,place.5556400,"Ica District, Ica, Peru",-75.729645,-14.063716,0.592593,place:0.59,matched,2026-04-27T16:46:45Z,True,#332d2b,"[""#332d2b"", ""#5c534c"", ""#fefefe"", ""#3b3533"", ""#645b53"", ""#544b44"", ""#63554b"", ""#2b2524""]",2.0,brown_tan,single,1.0
458261,Islamic Art,Apothecary Jar with Running Hares and a Dog,jar,1100,1199,1149,1000:1499,||||||Iran||||,Iran,country,0.70,true,country.8814,Iran,54.301374,32.565838,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#4b2414,"[""#4b2414"", ""#442314"", ""#532b1b"", ""#3c1d12"", ""#5b2c1c"", ""#fdfdfd"", ""#4c2a1b"", ""#3c1b0c""]",2.0,brown_tan,single,1.0
308712,The Michael C. Rockefeller Wing,Double Spout and Bridge Bottle with Bird,bottle,-500,-100,-300,-500:-1,||||||Peru||Paracas||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#947b64,"[""#947b64"", ""#9c826c"", ""#fefefe"", ""#8c735c"", ""#a38b74"", ""#93745c"", ""#9b7c64"", ""#836d5b""]",2.0,brown_tan,single,1.0
62547,Asian Art,Tea Jar,jar,1600,1699,1649,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#241c13,"[""#241c13"", ""#2c2314"", ""#332413"", ""#3b2b14"", ""#231a0d"", ""#2b1c13"", ""#342b1b"", ""#1d150c""]",2.0,brown_tan,single,0.904896
667257,Asian Art,Sake bottle with flower medallions,bottle,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#fdfdfd,"[""#fdfdfd"", ""#4c3c2b"", ""#54422c"", ""#5b442c"", ""#443424"", ""#634c33"", ""#523d2a"", ""#4c3a25""]",2.0,brown_tan,single,0.718837
46913,Asian Art,Hexagonal vase,vase,1767,1833,1800,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#2b2503,"[""#2b2503"", ""#3b351b"", ""#433c24"", ""#2c2512"", ""#fefefe"", ""#3d3924"", ""#433d2a"", ""#322c13""]",1.0,yellow,single,0.90914
44448,Asian Art,Square Flask,flask,1700,1799,1749,1500:1999,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
314197,The Michael C. Rockefeller Wing,Ceramic Whistling Vessel,bottle,1000,1600,1300,1000:1499,||||||Ecuador||Carchi||,Ecuador,country,0.70,true,country.8769,Ecuador,-78.432915,-1.160171,1.0,country:1.00,matched,2026-04-27T16:46:39Z,True,#64533c,"[""#64533c"", ""#5c4b34"", ""#6c533c"", ""#73533c"", ""#634b35"", ""#735b44"", ""#6c5b43"", ""#74634b""]",0.0,multicolor,multicolor,0.518693
57356,Asian Art,Jar,jar,1900,1933,1916,1500:1999,||||||||Korea||,Korea,culture,0.55,true,country.8828,South Korea,128.168944,36.536236,1.0,country:1.00,matched,2026-04-27T16:46:49Z,True,#413e3a,"[""#413e3a"", ""#494542"", ""#514d4a"", ""#3a3633"", ""#595652"", ""#615d5a"", ""#322e2b"", ""#45413e""]",8.0,gray,single,0.733859
52777,Asian Art,Vase with Poet Zhou Dunyi,vase,1587,1587,1587,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#fcfdfd,"[""#fcfdfd"", ""#f4fcfd"", ""#243b5b"", ""#1b242c"", ""#1b2b44"", ""#232b34"", ""#0b131c"", ""#1c3353""]",0.0,multicolor,multicolor,0.511385
51050,Asian Art,Vase,vase,1200,1279,1239,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#abcab5,"[""#abcab5"", ""#adcdba"", ""#fdfefd"", ""#a4c5b2"", ""#a3c2ad"", ""#b5d4c2"", ""#9bbba5"", ""#4a5b4c""]",6.0,green,single,1.0
46614,Asian Art,Vase,vase,1700,1799,1749,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#02431d,"[""#02431d"", ""#023c1b"", ""#024a24"", ""#023414"", ""#024522"", ""#03522c"", ""#023a16"", ""#034d2a""]",6.0,green,single,0.847686
52626,Asian Art,Vase,vase,960,1279,1119,1000:1499,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
50998,Asian Art,Vase,vase,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
199337,European Sculpture and Decorative Arts,Toby jug,jug,1775,1785,1780,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#cdc5ab,"[""#cdc5ab"", ""#0c0c0c"", ""#d4cbb2"", ""#dbd3bb"", ""#fefefe"", ""#130d0c"", ""#d2caae"", ""#1b1412""]",0.0,multicolor,multicolor,0.555011
451336,Islamic Art,Luster Jar with Medallions and Peacock-Eye Pattern,jar,900,999,949,500:999,||||||Iraq||||,Iraq,country,0.70,true,country.8813,Iraq,43.404716,33.048056,1.0,country:1.00,matched,2026-04-27T16:46:46Z,True,#2b251a,"[""#2b251a"", ""#2a2316"", ""#251d14"", ""#fdfdfd"", ""#26231a"", ""#958b82"", ""#252315"", ""#9b8b7c""]",2.0,brown_tan,single,0.749246
46566,Asian Art,Bottle,bottle,1662,1722,1692,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#430202,"[""#430202"", ""#240101"", ""#2b0202"", ""#4b0d0b"", ""#847a5c"", ""#82755a"", ""#3c0202"", ""#fefefd""]",2.0,brown_tan,single,0.659474
771046,European Sculpture and Decorative Arts,Vase with coiled dragon,vase,1884,1890,1887,1500:1999,||||||||||British,Britain,department||artistNationality,0.53,true,country.8783,United Kingdom,-2.36967,54.237933,1.0,country:1.00,matched,2026-04-27T16:46:31Z,True,#fdfefd,"[""#fdfefd"", ""#5c2b1c"", ""#643323"", ""#532315"", ""#54251a"", ""#6b3424"", ""#6c3b2b"", ""#5c2c22""]",2.0,brown_tan,single,0.749892
53628,Asian Art,Storage jar,jar,-100,100,0,0:499,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,True,#c48b54,"[""#c48b54"", ""#cb935c"", ""#bc834c"", ""#fefdfd"", ""#cc9463"", ""#c3844c"", ""#d39c6c"", ""#b47c44""]",3.0,orange,single,0.900125
453308,Islamic Art,Bottle,bottle,1625,1675,1650,1500:1999,probably Isfahan||||||Iran||||,"Isfahan, Iran, Iran",city||country,0.68,true,place.772206,"Isfahan, Isfahan, Iran",51.66541,32.66991,0.666667,place:0.67,matched,2026-04-27T16:46:47Z,True,#023413,"[""#023413"", ""#023c1b"", ""#012b0c"", ""#034422"", ""#023a15"", ""#02240b"", ""#022c12"", ""#02421d""]",6.0,green,single,1.0
206914,European Sculpture and Decorative Arts,Bottle,bottle,1710,1725,1717,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#d3dce3,"[""#d3dce3"", ""#ccd4db"", ""#fdfdfd"", ""#c5ccd2"", ""#dbe4eb"", ""#e3edf4"", ""#cbd2d5"", ""#cacdd3""]",9.0,white,single,0.754316
308585,The Michael C. Rockefeller Wing,Double Spout and Bridge Bottle with Incised Design,bottle,-700,-400,-550,-1000:-501,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru, Peru",region||country,0.70,true,place.5556400,"Ica District, Ica, Peru",-75.729645,-14.063716,0.592593,place:0.59,matched,2026-04-27T16:46:45Z,True,#3c3d32,"[""#3c3d32"", ""#434334"", ""#83642c"", ""#4c4a3c"", ""#545344"", ""#826433"", ""#3b3b2d"", ""#44453a""]",0.0,multicolor,multicolor,0.504568
207470,European Sculpture and Decorative Arts,Jug,jug,1550,1599,1574,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#fdfdfd,"[""#fdfdfd"", ""#abac94"", ""#b3b5a3"", ""#b3b49c"", ""#a3a48c"", ""#9b9c83"", ""#bbbcab"", ""#abac9b""]",8.0,gray,single,0.709319
48581,Asian Art,Vase with mounted hunters,vase,1667,1733,1700,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#ccd2cc,"[""#ccd2cc"", ""#c4cbc4"", ""#fdfdfd"", ""#c4cccb"", ""#ccd3d3"", ""#dce3e3"", ""#d4dbdb"", ""#cacecb""]",0.0,multicolor,multicolor,0.414813
460187,Robert Lehman Collection,Apothecary vase (vaso da farmacia),vase,1527,1543,1535,1500:1999,"||||||||Italian, Castelli||","Castelli, Italy",culture||country,0.55,true,place.13543536,"Castelli, Teramo, Italy",13.711486,42.488766,1.0,place:1.00,matched,2026-04-27T16:46:32Z,True,#fefdfc,"[""#fefdfc"", ""#c9c6c3"", ""#c1bebb"", ""#120d0b"", ""#d1cdcb"", ""#b9b6b3"", ""#b1aeab"", ""#292622""]",8.0,gray,single,0.7971
205827,European Sculpture and Decorative Arts,Jug,jug,1685,1699,1692,1500:1999,||||||||||,,none,0.00,false,,,,,,,,,True,#fefdfd,"[""#fefdfd"", ""#ecebf4"", ""#b3b4d4"", ""#cbcce3"", ""#241b24"", ""#babddb"", ""#e4e4f2"", ""#c2c5e2""]",0.0,multicolor,multicolor,0.400235
308588,The Michael C. Rockefeller Wing,Single Spout Painted Bottle,bottle,-500,-100,-300,-500:-1,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru, Peru",region||country,0.70,true,place.5556400,"Ica District, Ica, Peru",-75.729645,-14.063716,0.592593,place:0.59,matched,2026-04-27T16:46:45Z,True,#444433,"[""#444433"", ""#5b533c"", ""#3b3c2c"", ""#4c4b3b"", ""#534e3a"", ""#545343"", ""#5b5642"", ""#534b35""]",2.0,brown_tan,single,0.695905
308292,The Michael C. Rockefeller Wing,"Bottle, Feline Face",bottle,-500,500,0,0:499,||||||Peru||Paracas||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#836b4c,"[""#836b4c"", ""#826444"", ""#836d52"", ""#7b5d43"", ""#7c6244"", ""#8b7354"", ""#7c644b"", ""#8b6c4b""]",2.0,brown_tan,single,0.874741
46690,Asian Art,Jar with Cover,jar,1368,1644,1506,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,False,,[],,,,
48570,Asian Art,Vase,vase,1767,1799,1783,1500:1999,||||||||China||,China,culture,0.55,true,country.8753,People's Republic of China,101.901875,35.486703,1.0,country:1.00,matched,2026-04-27T16:46:34Z,True,#92a384,"[""#92a384"", ""#93ab84"", ""#839473"", ""#8ba37d"", ""#8b9c7c"", ""#8da382"", ""#839b75"", ""#7d936c""]",6.0,green,single,1.0
310538,The Michael C. Rockefeller Wing,Bottle,bottle,-700,-200,-450,-500:-1,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru, Peru",region||country,0.70,true,place.5556400,"Ica District, Ica, Peru",-75.729645,-14.063716,0.592593,place:0.59,matched,2026-04-27T16:46:45Z,True,#5c4c33,"[""#5c4c33"", ""#634c33"", ""#64543b"", ""#5b442b"", ""#6b543b"", ""#735c43"", ""#533c23"", ""#6c5c42""]",2.0,brown_tan,single,1.0
53627,Asian Art,Jar,jar,90,310,200,0:499,||||||||Japan||,Japan,culture,0.55,true,country.8820,Japan,138.59223,36.386493,1.0,country:1.00,matched,2026-04-27T16:46:48Z,False,,[],,,,
309502,The Michael C. Rockefeller Wing,"Bottle, Figure Showing Tunic",bottle,100,300,200,0:499,||||||Peru||Moche||,Peru,country,0.70,true,country.8880,Peru,-75.311132,-10.151093,1.0,country:1.00,matched,2026-04-27T16:47:00Z,True,#fefefe,"[""#fefefe"", ""#cc744b"", ""#bc6b44"", ""#cc7b54"", ""#d37b4d"", ""#c36c43"", ""#c4734c"", ""#cc7344""]",3.0,orange,single,1.0
