objectID,color_eligible,color_analysis_status,primary_image_url,bw_grayscale_ratio,top_color_hex,dominant_colors_hex,dominant_colors_share,color_group_id,color_group_label,no_bg_image_path,no_bg_image_exists,dominant_color_foreground_pixels,color_group_key,color_group_type,color_group_confidence
52720,True,eligible,https://images.metmuseum.org/CRDImages/as/original/26_292_67_O3_sf.jpg,4e-05,#433b24,"[""#433b24"", ""#3c3522"", ""#4c432c"", ""#443d2a"", ""#332d1b"", ""#3b331c"", ""#14130b"", ""#544b34""]","[0.0474, 0.037585, 0.036165, 0.03569, 0.031375, 0.031205, 0.028455, 0.02705]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52720_no_bg.png,True,292100.0,combo_2,combo,0.827158
52732,True,eligible,https://images.metmuseum.org/CRDImages/as/original/50_221_7_O2.jpg,0.01686,#a4aca4,"[""#a4aca4"", ""#fefefd"", ""#acb3ab"", ""#9ca39b"", ""#adb2a4"", ""#b2b5ab"", ""#818375"", ""#aaada3""]","[0.020335, 0.017065, 0.015495, 0.01468, 0.01075, 0.010385, 0.01019, 0.0099]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52732_no_bg.png,True,259358.0,multicolor,multicolor,0.535754
52735,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/25_33_3_59215.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52735_no_bg.png,False,,,,
52736,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/36462.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52736_no_bg.png,False,,,,
52739,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_170_11_O1_sf.jpg,0.008096,#141c23,"[""#141c23"", ""#131a1d"", ""#1a242c"", ""#1b2224"", ""#1c2a34"", ""#16222b"", ""#0d1314"", ""#232523""]","[0.09876, 0.086165, 0.06175, 0.04015, 0.03573, 0.03359, 0.030935, 0.02642]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52739_no_bg.png,True,384982.0,blue,single,0.936106
52753,True,eligible,https://images.metmuseum.org/CRDImages/as/original/17_118_2a_O1_sf.jpg,0.006548,#232424,"[""#232424"", ""#726345"", ""#2b2c2c"", ""#343333"", ""#1b1c1c"", ""#3c3b3b"", ""#6b5d43"", ""#73654b""]","[0.01651, 0.016325, 0.016295, 0.015925, 0.01448, 0.01422, 0.013785, 0.013245]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52753_no_bg.png,True,427253.0,multicolor,multicolor,0.391481
52755,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/45423.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52755_no_bg.png,False,,,,
52765,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14608-041.jpg,0.28792,#fdfefd,"[""#fdfefd"", ""#e4ebe4"", ""#f4fdfd"", ""#f3f4f3"", ""#ebedeb"", ""#ecf2ec"", ""#d4dbd4"", ""#04142c""]","[0.02049, 0.00561, 0.00536, 0.00466, 0.004145, 0.00404, 0.004, 0.0038]",105,neutral 0.81 + green 0.10,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52765_no_bg.png,True,366439.0,combo_6,combo,0.460217
52767,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/57125.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52767_no_bg.png,False,,,,
52777,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP348342.jpg,0.473472,#fcfdfd,"[""#fcfdfd"", ""#f4fcfd"", ""#243b5b"", ""#1b242c"", ""#1b2b44"", ""#232b34"", ""#0b131c"", ""#1c3353""]","[0.01784, 0.00835, 0.006895, 0.0066, 0.00648, 0.00619, 0.005955, 0.00581]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52777_no_bg.png,True,226567.0,multicolor,multicolor,0.511385
52778,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP264290.jpg,0.315808,#fdfdfd,"[""#fdfdfd"", ""#5b6464"", ""#a4b3bb"", ""#9cabb3"", ""#acbbc3"", ""#b4c3cb"", ""#031324"", ""#c4d3db""]","[0.013135, 0.0105, 0.008205, 0.007705, 0.00739, 0.0073, 0.007, 0.00693]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52778_no_bg.png,True,299844.0,combo_5,combo,0.475445
52780,True,eligible,https://images.metmuseum.org/CRDImages/as/original/19_28_3_O1_sf.jpg,0.0,#fefefd,"[""#fefefd"", ""#836b54"", ""#7b634c"", ""#745b44"", ""#6c533c"", ""#644b34"", ""#6b4b34"", ""#63432c""]","[0.01781, 0.011265, 0.01112, 0.01103, 0.010475, 0.00959, 0.008635, 0.00833]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52780_no_bg.png,True,231556.0,combo_2,combo,0.732601
52794,True,eligible,https://images.metmuseum.org/CRDImages/as/original/18_56_70_O1_sf.jpg,0.003476,#928264,"[""#928264"", ""#fefefd"", ""#545354"", ""#4c4b4c"", ""#34343b"", ""#44444b"", ""#4c4c53"", ""#645a44""]","[0.02663, 0.016905, 0.013265, 0.013225, 0.01293, 0.01249, 0.012265, 0.012135]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52794_no_bg.png,True,372557.0,multicolor,multicolor,0.323459
52797,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/25_33_4_59212.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52797_no_bg.png,False,,,,
52798,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14608-016.jpg,0.460724,#fdfdfd,"[""#fdfdfd"", ""#f4fdfc"", ""#f3f4f4"", ""#f3faf4"", ""#ecfdfd"", ""#ebf5f2"", ""#ebf4ec"", ""#ecfaf4""]","[0.021795, 0.006925, 0.00373, 0.003485, 0.00327, 0.00309, 0.003085, 0.002905]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52798_no_bg.png,True,389403.0,multicolor,multicolor,0.451382
52801,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49163.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52801_no_bg.png,False,,,,
52802,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49173.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52802_no_bg.png,False,,,,
52803,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/25_60_9.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52803_no_bg.png,False,,,,
52804,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP264328.jpg,0.310848,#fdfefe,"[""#fdfefe"", ""#a2a4a5"", ""#848a8b"", ""#828585"", ""#8a8c8c"", ""#b4bcc3"", ""#020c24"", ""#010413""]","[0.02381099, 0.01580223, 0.01531629, 0.01324951, 0.01265901, 0.00920823, 0.00899909, 0.00869153]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52804_no_bg.png,True,162572.0,combo_5,combo,0.407536
52806,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_166_03.jpg,0.002164,#a5a294,"[""#a5a294"", ""#fdfdfd"", ""#aaa495"", ""#726c5c"", ""#acaa9c"", ""#6d6b5b"", ""#9b9484"", ""#6b6454""]","[0.02194646, 0.02024795, 0.01882376, 0.01845604, 0.01657658, 0.01608629, 0.01593453, 0.01565437]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52806_no_bg.png,True,171326.0,combo_1,combo,0.641113
52807,True,eligible,https://images.metmuseum.org/CRDImages/as/original/17_61_O1_sf.jpg,0.006904,#040403,"[""#040403"", ""#fefefe"", ""#0c0c0b"", ""#141413"", ""#0a0a05"", ""#817454"", ""#13130c"", ""#7b6d52""]","[0.039275, 0.033895, 0.028985, 0.01897, 0.01815, 0.01745, 0.016655, 0.01639]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52807_no_bg.png,True,207181.0,combo_2,combo,0.598551
52808,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/24_80_171_56703.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52808_no_bg.png,False,,,,
52809,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49246.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52809_no_bg.png,False,,,,
52810,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49235.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52810_no_bg.png,False,,,,
52811,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49170.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52811_no_bg.png,False,,,,
52812,True,eligible,https://images.metmuseum.org/CRDImages/as/original/LC-21_175_5-20230217-01.jpg,0.000328,#fefefd,"[""#fefefd"", ""#fefddb"", ""#fdfcd4"", ""#fdf4cc"", ""#fcecc3"", ""#fdfde3"", ""#443324"", ""#3b3324""]","[0.02292919, 0.00972103, 0.0088224, 0.00606434, 0.00582697, 0.00550482, 0.00537482, 0.00473618]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52812_no_bg.png,True,176936.0,multicolor,multicolor,0.509873
52813,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/23_93_3_52794.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52813_no_bg.png,False,,,,
52834,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/22_171_1_51620.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52834_no_bg.png,False,,,,
52906,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_275_O1_sf.jpg,0.068228,#b2b2ad,"[""#b2b2ad"", ""#abaaa5"", ""#adadaa"", ""#babbb5"", ""#b4b5b2"", ""#c1c2bd"", ""#a3a29d"", ""#a5a5a2""]","[0.08020797, 0.05607164, 0.05455762, 0.05418205, 0.05077256, 0.0460251, 0.04599576, 0.04405335]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52906_no_bg.png,True,170407.0,combo_4,combo,0.816093
52907,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_544_O1_sf.jpg,0.01756,#c32c14,"[""#c32c14"", ""#cb331a"", ""#cb4224"", ""#c3341b"", ""#c43d23"", ""#cb3d22"", ""#d53a1b"", ""#d23515""]","[0.031865, 0.02879, 0.02874, 0.02225, 0.022115, 0.02033, 0.020275, 0.019185]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52907_no_bg.png,True,211567.0,combo_3,combo,0.553292
52908,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_282_01.jpg,8e-06,#72342a,"[""#72342a"", ""#843b2b"", ""#7c352a"", ""#8c341d"", ""#94331c"", ""#b44c23"", ""#832c1b"", ""#9c3a1d""]","[0.04588299, 0.03429471, 0.03033989, 0.02964648, 0.02777778, 0.0263028, 0.02418142, 0.023488]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52908_no_bg.png,True,170172.0,combo_3,combo,0.708311
52914,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/50_145_293_148358.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52914_no_bg.png,False,,,,
52916,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_276_O2_sf.jpg,0.004196,#4b535b,"[""#4b535b"", ""#74818c"", ""#6d7a85"", ""#9daab4"", ""#535b64"", ""#94a2ac"", ""#6a7681"", ""#454d55""]","[0.04607, 0.037955, 0.03685, 0.031345, 0.030345, 0.03012, 0.029735, 0.02772]",1,blue,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52916_no_bg.png,True,208365.0,blue,single,1.0
52921,True,eligible,https://images.metmuseum.org/CRDImages/as/original/50_145_285_S3_sf.jpg,5.2e-05,#9b5b5c,"[""#9b5b5c"", ""#fefdfd"", ""#ab7c7b"", ""#a36364"", ""#ac8282"", ""#845453"", ""#945454"", ""#a37473""]","[0.03343079, 0.02540579, 0.02092953, 0.0207279, 0.01748832, 0.01672884, 0.01656753, 0.01639278]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52921_no_bg.png,True,148785.0,combo_3,combo,0.700717
52922,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/50_145_287_148388.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52922_no_bg.png,False,,,,
52923,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/50_145_282_149906.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52923_no_bg.png,False,,,,
52930,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/43126.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52930_no_bg.png,False,,,,
52932,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49196.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52932_no_bg.png,False,,,,
52933,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/49197.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52933_no_bg.png,False,,,,
52936,True,eligible,https://images.metmuseum.org/CRDImages/as/original/17_120_160_O2_sf.jpg,0.245032,#828c83,"[""#828c83"", ""#7b837c"", ""#8b948b"", ""#747c74"", ""#4a4c45"", ""#6c736b"", ""#42443d"", ""#bcc3c3""]","[0.05707414, 0.0386656, 0.0341158, 0.03350304, 0.02496004, 0.02340259, 0.02288685, 0.02233025]",105,neutral 0.81 + green 0.10,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52936_no_bg.png,True,195833.0,combo_6,combo,0.542811
52939,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/24_80_269.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52939_no_bg.png,False,,,,
52941,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/50_221_42.JPG,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52941_no_bg.png,False,,,,
52942,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_557_01.jpg,0.081476,#131413,"[""#131413"", ""#232324"", ""#1b1c1b"", ""#0d0e0d"", ""#2b2b2c"", ""#1e2124"", ""#1c1e22"", ""#242529""]","[0.16750818, 0.10363647, 0.06574534, 0.06458645, 0.05770969, 0.04037227, 0.03963712, 0.03452166]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52942_no_bg.png,True,195877.0,multicolor,multicolor,0.519141
52943,True,eligible,https://images.metmuseum.org/CRDImages/as/original/17_120_174_O1_sf.jpg,0.157444,#0c0c0d,"[""#0c0c0d"", ""#131313"", ""#2b2b2b"", ""#333333"", ""#242424"", ""#1b1b1b"", ""#3b3b3b"", ""#444343""]","[0.21686656, 0.12074233, 0.11265623, 0.08421916, 0.0484156, 0.04382654, 0.0413016, 0.02541346]",102,red 0.37 + orange 0.32,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52943_no_bg.png,True,158420.0,combo_3,combo,0.3928
52945,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP220720.jpg,0.46524,#abc4cc,"[""#abc4cc"", ""#747c7a"", ""#536365"", ""#7c8382"", ""#a3bcc4"", ""#fdfdfd"", ""#9dbac4"", ""#54656a""]","[0.0230551, 0.02217018, 0.02093129, 0.02038264, 0.01869539, 0.0186364, 0.01812904, 0.01770428]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52945_no_bg.png,True,169507.0,multicolor,multicolor,0.616859
52960,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_80_543_O2_sf.jpg,0.019228,#dadcdd,"[""#dadcdd"", ""#d2d3d5"", ""#d3354b"", ""#cc3244"", ""#dc3b53"", ""#cbcccc"", ""#cc334b"", ""#d23444""]","[0.02315, 0.02012, 0.019855, 0.01949, 0.017255, 0.016545, 0.016115, 0.015955]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52960_no_bg.png,True,269819.0,multicolor,multicolor,0.597165
52971,True,eligible,https://images.metmuseum.org/CRDImages/as/original/50_145_258_O1.jpg,0.002328,#aaac9d,"[""#aaac9d"", ""#a2a495"", ""#9a9c8c"", ""#b2b4a4"", ""#babcac"", ""#929484"", ""#fefdfd"", ""#a4a699""]","[0.04192695, 0.04186426, 0.03432356, 0.03222607, 0.02974101, 0.02776891, 0.0260305, 0.02226871]",103,neutral 0.85 + yellow 0.09,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52971_no_bg.png,True,175448.0,combo_4,combo,0.679799
52972,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/50_145_256_149839.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52972_no_bg.png,False,,,,
52975,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/24_80_296_56924.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52975_no_bg.png,False,,,,
52976,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP342593.jpg,0.508588,#fdfdfd,"[""#fdfdfd"", ""#dae3e5"", ""#e2ebed"", ""#d5e2e4"", ""#e4eef1"", ""#ddeaec"", ""#ccdadc"", ""#d3dbdd""]","[0.017565, 0.00865, 0.008615, 0.00688, 0.006175, 0.00599, 0.00568, 0.005635]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52976_no_bg.png,True,227774.0,combo_5,combo,0.410878
52978,True,eligible,https://images.metmuseum.org/CRDImages/as/original/DP-14606-004.jpg,2.4e-05,#e3d9cd,"[""#e3d9cd"", ""#dcd2c5"", ""#e5dcd2"", ""#d5cabc"", ""#ded5c9"", ""#cdc2b3"", ""#e1d7cb"", ""#c5baab""]","[0.04405963, 0.04380546, 0.03902598, 0.02996431, 0.02835089, 0.02595286, 0.02421235, 0.02386978]",100,orange 0.59 + neutral 0.31,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52978_no_bg.png,True,180982.0,combo_1,combo,0.803907
52979,True,eligible,https://images.metmuseum.org/CRDImages/as/original/25_215_27_O1_sf.jpg,0.0,#7c6c4c,"[""#7c6c4c"", ""#827353"", ""#746343"", ""#6c5c3b"", ""#635434"", ""#5c5333"", ""#534b2d"", ""#5b4c2c""]","[0.07787, 0.05253, 0.043565, 0.04019, 0.02414, 0.02246, 0.02191, 0.019]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52979_no_bg.png,True,400598.0,combo_2,combo,0.879592
52983,False,bw_original,https://images.metmuseum.org/CRDImages/as/original/44121.jpg,1.0,,[],[],,,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52983_no_bg.png,False,,,,
52984,True,eligible,https://images.metmuseum.org/CRDImages/as/original/24_173ab_sf.jpg,0.007332,#1a1c1c,"[""#1a1c1c"", ""#232424"", ""#34342b"", ""#1d2223"", ""#2a2c2c"", ""#252a2c"", ""#3b3b34"", ""#232629""]","[0.044645, 0.038365, 0.029745, 0.02901, 0.028395, 0.02552, 0.023595, 0.01592]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/52984_no_bg.png,True,366881.0,multicolor,multicolor,0.705521
53006,True,eligible,https://images.metmuseum.org/CRDImages/as/original/2015_300_270_Burke_website.jpg,0.005632,#020302,"[""#020302"", ""#fefefe"", ""#030b03"", ""#041303"", ""#0b1304"", ""#0b0403"", ""#0a0c04"", ""#050b0a""]","[0.04112, 0.02431, 0.01517, 0.005315, 0.00473, 0.00462, 0.00458, 0.00429]",0,multicolor,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/53006_no_bg.png,True,311347.0,multicolor,multicolor,0.540548
53157,True,eligible,https://images.metmuseum.org/CRDImages/as/original/CT_41574.jpg,0.667988,#44444b,"[""#44444b"", ""#4c4c53"", ""#53555b"", ""#3c3c43"", ""#34343b"", ""#5c5c63"", ""#2c2c33"", ""#5b5a5d""]","[0.025655, 0.02461, 0.023145, 0.021835, 0.01711, 0.016855, 0.0162, 0.01488]",104,neutral 0.68 + blue 0.27,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/53157_no_bg.png,True,387818.0,combo_5,combo,0.523924
53203,True,eligible,https://images.metmuseum.org/CRDImages/as/original/2015_300_260_Burke_website.jpg,0.00282,#fefefe,"[""#fefefe"", ""#54432b"", ""#4c3b24"", ""#44331c"", ""#5c4b33"", ""#64533b"", ""#443423"", ""#3c2b14""]","[0.015665, 0.008295, 0.008055, 0.007675, 0.00744, 0.006205, 0.006025, 0.00602]",101,orange 0.46 + yellow 0.33,/Users/oliviakasmin/Desktop/okasmin-parsons-thesis-2026/process_data/generated/real_images/53203_no_bg.png,True,398975.0,combo_2,combo,0.709313
